"LTER_site","local_site","year","date","precip","winter_adjusted","flag_1","flag_2","source_station","pvalue","rsquared","num_obs_in_regression_equation","regression_equation","raw_ppt_tot","raw_qdays","raw_flag_ppt_tot"
"NWT","SDL",1982,1982-02-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-02-25,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-02-26,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-02-27,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-02-28,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-01,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-02,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-03,7,2.73,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,7,1,NA
"NWT","SDL",1982,1982-03-04,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-03-05,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-03-06,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-03-07,7,2.73,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,7,1,NA
"NWT","SDL",1982,1982-03-08,9,3.51,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,9,1,NA
"NWT","SDL",1982,1982-03-09,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1982,1982-03-10,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-11,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-03-12,25,9.75,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,25,1,NA
"NWT","SDL",1982,1982-03-13,31,12.09,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,31,1,NA
"NWT","SDL",1982,1982-03-14,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-03-15,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-16,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-03-17,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-18,0,0,"B","B","GHCNd - GRAND LAKE 6 SSW, CO US",0.0240355276652508,0.313739131266111,16,"y = 0.653678926588244x + 1.41354192399996",NA,NA,NA
"NWT","SDL",1982,1982-03-19,10.25,4,"B","B","GHCNd - GRAND LAKE 6 SSW, CO US",0.0240355276652508,0.313739131266111,16,"y = 0.653678926588244x + 1.41354192399996",NA,NA,NA
"NWT","SDL",1982,1982-03-20,2.02,0.79,"B","B","GHCNd - GRAND LAKE 6 SSW, CO US",0.0240355276652508,0.313739131266111,16,"y = 0.653678926588244x + 1.41354192399996",NA,NA,NA
"NWT","SDL",1982,1982-03-21,2.73,1.07,"D","B","D1 Belfort Shielded",4.35644733781286e-11,0.327471271495133,112,"y = 0.579910696471131x + 0.928281269008133",NA,NA,NA
"NWT","SDL",1982,1982-03-22,0,0,"B","B","GHCNd - GRAND LAKE 6 SSW, CO US",0.0240355276652508,0.313739131266111,16,"y = 0.653678926588244x + 1.41354192399996",15,5,NA
"NWT","SDL",1982,1982-03-23,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-03-25,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-03-26,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-03-27,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-28,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-03-29,7,2.73,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,7,1,NA
"NWT","SDL",1982,1982-03-30,11,4.29,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1982,1982-03-31,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-04-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-02,16,6.24,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,16,1,NA
"NWT","SDL",1982,1982-04-03,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-04,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1982,1982-04-05,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1982,1982-04-06,7,2.73,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,7,1,NA
"NWT","SDL",1982,1982-04-07,7,2.73,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,7,1,NA
"NWT","SDL",1982,1982-04-08,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-04-09,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-04-10,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1982,1982-04-11,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-04-12,13,5.07,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,13,1,NA
"NWT","SDL",1982,1982-04-13,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-14,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-15,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-16,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-04-17,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-18,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-19,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-04-20,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-04-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-23,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-04-25,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-04-26,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1982,1982-04-27,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1982,1982-04-28,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-04-29,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-04-30,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-02,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-03,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-04,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-05-05,5,1.95,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1982,1982-05-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-08,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-05-09,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-10,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-05-11,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1982,1982-05-12,31,12.09,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,31,1,NA
"NWT","SDL",1982,1982-05-13,12,4.68,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,12,1,NA
"NWT","SDL",1982,1982-05-14,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1982,1982-05-15,3,1.17,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-05-16,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-05-17,20,7.8,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,20,1,NA
"NWT","SDL",1982,1982-05-18,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-05-19,1,0.39,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-05-20,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-23,4,1.56,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1982,1982-05-24,8,3.12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1982,1982-05-25,10,3.9,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,10,1,NA
"NWT","SDL",1982,1982-05-26,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-05-27,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-28,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-29,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-05-30,8,3.12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1982,1982-05-31,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-02,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-03,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1982,1982-06-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-05,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-08,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-09,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-10,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-11,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-06-12,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-13,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-14,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-15,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-06-16,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-06-17,15,15,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,15,1,NA
"NWT","SDL",1982,1982-06-18,15,15,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,15,1,NA
"NWT","SDL",1982,1982-06-19,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-20,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-22,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-06-23,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-24,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-06-25,5,5,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1982,1982-06-26,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-27,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-06-28,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-06-29,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-06-30,3,3,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-07-01,7,7,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,7,1,NA
"NWT","SDL",1982,1982-07-02,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-03,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-05,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1982,1982-07-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-08,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-09,3,3,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-07-10,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-11,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1982,1982-07-12,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-13,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-14,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-15,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-07-16,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-17,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-18,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-19,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-20,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-23,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-07-25,3,3,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-07-26,5,5,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1982,1982-07-27,10,10,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,10,1,NA
"NWT","SDL",1982,1982-07-28,16,16,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,16,1,NA
"NWT","SDL",1982,1982-07-29,11,11,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1982,1982-07-30,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-07-31,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-02,1.27,1.27,"D","A","D1 Belfort Shielded",3.79819364086182e-27,0.675202429741617,106,"y = 0.84503047766337x + 0.235808598401412",1,1,1
"NWT","SDL",1982,1982-08-03,0,0,"D","A","D1 Belfort Shielded",1.55956936774622e-22,0.60557312062207,105,"y = 0.795475309058979x + 0.241886812708122",0,1,1
"NWT","SDL",1982,1982-08-04,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-08-05,11,11,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1982,1982-08-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-07,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-08-08,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-09,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-10,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-08-11,11,11,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,11,1,NA
"NWT","SDL",1982,1982-08-12,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-13,16,16,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,16,1,NA
"NWT","SDL",1982,1982-08-14,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-08-15,5,5,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1982,1982-08-16,8,8,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,8,1,NA
"NWT","SDL",1982,1982-08-17,5,5,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,5,1,NA
"NWT","SDL",1982,1982-08-18,3,3,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-08-19,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-08-20,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-08-21,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-08-22,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-23,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-08-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-25,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-26,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-27,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-08-28,6,6,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1982,1982-08-29,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-08-30,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-08-31,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-02,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-03,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-05,13,13,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,13,1,NA
"NWT","SDL",1982,1982-09-06,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-08,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-09-09,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-10,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-09-11,6,6,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1982,1982-09-12,3,3,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-09-13,12,12,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,12,1,NA
"NWT","SDL",1982,1982-09-14,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-09-15,6,6,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1982,1982-09-16,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-09-17,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-09-18,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-19,3,3,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,3,1,NA
"NWT","SDL",1982,1982-09-20,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-09-21,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-22,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-09-23,4,4,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,4,1,NA
"NWT","SDL",1982,1982-09-24,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-25,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-09-26,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-09-27,1,1,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,1,1,NA
"NWT","SDL",1982,1982-09-28,2,2,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-09-29,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-09-30,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-10-01,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-10-02,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-10-03,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-10-04,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-10-05,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-10-06,2,0.78,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,2,1,NA
"NWT","SDL",1982,1982-10-07,0,0,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,0,1,NA
"NWT","SDL",1982,1982-10-08,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
"NWT","SDL",1982,1982-10-09,6,2.34,"A","A","SDL Belfort Shielded",NA,NA,NA,NA,6,1,NA
