"missing_date","logger","complete_nobs","mon","year","tmax_logger","fit","lwr","upr","se","adjr2","pval","RMSE","method"
2018-01-05,"cr1000",1392,"1",2018,-1.702,-5.4520111860449,-9.31792116387175,-1.58610120821805,0.209690435838285,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-06,"cr1000",1392,"1",2018,-1.789,-5.53237574452891,-9.39825272514731,-1.6664987639105,0.209532291797988,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-07,"cr1000",1392,"1",2018,-3.791,-7.38168432021769,-11.2470813507825,-3.51628728965286,0.207218569808973,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-08,"cr1000",1392,"1",2018,3.169,-0.952519641499407,-4.82188892718762,2.91684964418881,0.225662615571192,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-09,"cr1000",1392,"1",2018,0.564,-3.3588377432323,-7.22596317501292,0.508287688548321,0.215435716608615,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-10,"cr1000",1392,"1",2018,-1.248,-5.03263751303655,-8.89873608641,-1.1665389396631,0.210592054789967,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-11,"cr1000",1392,"1",2018,-10.99,-14.0316206021276,-17.8997164291986,-10.1635247750566,0.219916165878196,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-12,"cr1000",1392,"1",2018,-7.213,-10.5426902872542,-14.408507020652,-6.67687355385636,0.209243243161057,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-13,"cr1000",1392,"1",2018,-8.68,-11.8978030147944,-15.7642787643973,-8.03132726519143,0.212383870494444,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-14,"cr1000",1392,"1",2018,-5.507,-8.96680595652236,-12.8322178621331,-5.10139405091163,0.20729066223115,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-15,"cr1000",1392,"1",2018,-7.537,-10.8419789878152,-14.7079165402301,-6.9760414354003,0.20982250077469,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-16,"cr1000",1392,"1",2018,0.219,-3.67752478549636,-7.54442092429348,0.189371353300762,0.214363528302546,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-17,"cr1000",1392,"1",2018,-2.043,-5.7670033060798,-9.63278973495574,-1.90121687720386,0.209097701546433,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-18,"cr1000",1392,"1",2018,3.013,-1.09662160843618,-4.96583105684702,2.77258783997466,0.224949307447389,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-19,"cr1000",1392,"1",2018,1.213,-2.75933661155301,-6.62693642167916,1.10826319857314,0.217637370874504,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-20,"cr1000",1392,"1",2018,2.03,-2.00464874624942,-5.87292561667736,1.86362812417853,0.220742125091027,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-21,"cr1000",1392,"1",2018,-7.223,-10.551927592827,-14.4177478454868,-6.68610734016727,0.209260138412102,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-22,"cr1000",1392,"1",2018,-11.66,-14.65052007551,-18.5192189597689,-10.7818211912511,0.222655697649833,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-23,"cr1000",1392,"1",2018,-11.92,-14.8906900204046,-18.7596390426378,-11.0217409981714,0.223782293163439,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-24,"cr1000",1392,"1",2018,-3.596,-7.20155686154669,-11.0669771000146,-3.33613662307881,0.207331036876792,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-25,"cr1000",1392,"1",2018,0.8,-3.14083733171253,-7.00812876230133,0.726454098876267,0.216208658827338,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-26,"cr1000",1392,"1",2018,-7.991,-11.2613526608235,-15.1274830981685,-7.39522222347858,0.210744010333608,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-27,"cr1000",1392,"1",2018,-11.26,-14.2810278525951,-18.1493595034689,-10.4126962017214,0.220991444649512,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-28,"cr1000",1392,"1",2018,-7.993,-11.2632001219381,-15.1293314698989,-7.39706877397725,0.210748351362033,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-29,"cr1000",1392,"1",2018,-2.272,-5.97853760369856,-9.84424978121195,-2.11282542618516,0.208740675127315,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-30,"cr1000",1392,"1",2018,-0.457,-4.30196664222245,-8.16845956300616,-0.43547372143875,0.212465088519129,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-31,"cr1000",1392,"1",2018,-2.458,-6.15035148735399,-10.0160085119668,-2.28469446274118,0.208475089462,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-01,"cr1000",1392,"2",2018,-6.496,-9.77900482202398,-13.6468375393626,-5.91117210468537,0.21871031087617,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-02,"cr1000",1392,"2",2018,-2.7,-6.27252362656213,-10.1400816764778,-2.40496557664643,0.217444440102376,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-03,"cr1000",1392,"2",2018,-5.461,-8.8229436952318,-12.6905107035369,-4.95537668692666,0.217485841804984,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-04,"cr1000",1392,"2",2018,-4.637,-8.06178971602725,-11.9292474662428,-4.19433196581172,0.216980366576772,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-05,"cr1000",1392,"2",2018,-5.243,-8.62157043374322,-12.489099714753,-4.75404115273344,0.217311430289404,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-06,"cr1000",1392,"2",2018,-7.817,-10.9992528882003,-14.8676325033967,-7.13087327300386,0.221209514484533,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-07,"cr1000",1392,"2",2018,-7.127,-10.3618788036721,-14.2299436960361,-6.49381391130816,0.219774728372214,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-08,"cr1000",1392,"2",2018,-4.202,-7.65996692360733,-11.5274035670336,-3.79253028018109,0.216882583304098,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-09,"cr1000",1392,"2",2018,-3.174,-6.71037191071622,-10.5778591082702,-2.84288471316227,0.217116717152624,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-10,"cr1000",1392,"2",2018,-7.019,-10.2621159034852,-14.1301372870584,-6.39409451991194,0.219575648256354,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-11,"cr1000",1392,"2",2018,-9.42,-12.4799929715315,-16.3493489957895,-8.61063694727345,0.225603518273549,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-12,"cr1000",1392,"2",2018,-1.648,-5.30075908029607,-9.16858157198105,-1.4329365886111,0.218663313223939,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-13,"cr1000",1392,"2",2018,-4.364,-7.80961127388787,-11.6770528243846,-3.94216972339114,0.216905320604923,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-14,"cr1000",1392,"2",2018,-3.416,-6.9339147055797,-10.8013773000888,-3.06645211107058,0.217002803018636,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-15,"cr1000",1392,"2",2018,-7.06,-10.2999888563339,-14.168026573775,-6.4319511388928,0.219650406879385,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-16,"cr1000",1392,"2",2018,-7.26,-10.4847349677913,-14.3528555798708,-6.61661435571182,0.220029421374528,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-17,"cr1000",1392,"2",2018,-6.573,-9.85013207493512,-13.7179902766115,-5.98227387325869,0.21882739487516,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-18,"cr1000",1392,"2",2018,-1.226,-4.91094478512093,-8.77891488353146,-1.0429746867104,0.219340757202375,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-19,"cr1000",1392,"2",2018,-2.052,-5.67394622544009,-9.54164968438548,-1.80624276649471,0.218115496500167,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-20,"cr1000",1392,"2",2018,-13.95,-16.6644923960421,-20.5384590009927,-12.7905257910915,0.245304482522621,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-21,"cr1000",1392,"2",2018,-8.06,-11.223719413621,-15.0922249960078,-7.35521383123423,0.221781216241275,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-22,"cr1000",1392,"2",2018,-9.98,-12.9972820836123,-16.8670599944526,-9.12750417277193,0.227476157279723,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-23,"cr1000",1392,"2",2018,-7.542,-10.7452269849463,-14.6134735505473,-6.87698041934532,0.220604080680523,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-24,"cr1000",1392,"2",2018,-15.38,-17.9854270929627,-21.8614159334485,-14.1094382524768,0.253469696144144,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-25,"cr1000",1392,"2",2018,-13.45,-16.2026271173985,-20.0759507430462,-12.3293034917509,0.242651669801585,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-26,"cr1000",1392,"2",2018,-2.653,-6.2291082903696,-10.0966750008442,-2.36154157989501,0.217484465489355,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-27,"cr1000",1392,"2",2018,-3.453,-6.96809273619931,-10.8355522584368,-3.10063321396178,0.216988573997666,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-02-28,"cr1000",1392,"2",2018,-5.315,-8.68807903386789,-12.5556200733383,-4.82053799439745,0.21736580392999,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-01,"cr1000",1392,"3",2018,-0.953,-4.54919015778756,-8.41755599403036,-0.680824321544768,0.221146890197217,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-02,"cr1000",1392,"3",2018,2.265,-1.57662522443763,-5.44527954972636,2.29202910085109,0.222454417626539,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-03,"cr1000",1392,"3",2018,7.364,3.13347688716931,-0.738464278439856,7.00541805277847,0.236848832962935,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-04,"cr1000",1392,"3",2018,0.314,-3.37882354170478,-7.24713793187041,0.489490848460854,0.220912916815527,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-05,"cr1000",1392,"3",2018,-16.08,-18.5224622978697,-22.4079613169881,-14.6369632787512,0.288839087655831,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-06,"cr1000",1392,"3",2018,-9.35,-12.3057556473274,-16.1798759516016,-8.43163534305327,0.245934444352464,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-07,"cr1000",1392,"3",2018,-5.45,-8.7032064739077,-12.5734850013161,-4.83292794649934,0.229678711290436,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-08,"cr1000",1392,"3",2018,-1.777,-5.31034413699211,-9.17885846142471,-1.44182981255952,0.221820838005793,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-09,"cr1000",1392,"3",2018,-2.726,-6.18696443585759,-10.0557620913378,-2.31816678037737,0.22310122397063,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-10,"cr1000",1392,"3",2018,-6.496,-9.66942863682999,-13.5405387600067,-5.79831851365328,0.233292128217651,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-11,"cr1000",1392,"3",2018,3.22,-0.69446254222845,-4.5634685111554,3.1745434266985,0.224037993629796,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-12,"cr1000",1392,"3",2018,-1.661,-5.20319139234681,-9.07167933044264,-1.33470345425098,0.221701225341016,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-13,"cr1000",1392,"3",2018,3.616,-0.328665241542751,-4.1978527245075,3.540522241422,0.224851107388409,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-14,"cr1000",1392,"3",2018,4.809,0.773345313300808,-3.09651546802491,4.64320609462652,0.22784221196338,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-15,"cr1000",1392,"3",2018,2.181,-1.65421859124973,-5.52284781158665,2.21441062908719,0.22234093529931,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-16,"cr1000",1392,"3",2018,-7.099,-10.2264381628741,-14.098093935326,-6.35478239042225,0.235633370894008,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-17,"cr1000",1392,"3",2018,1.928,-1.88792242224338,-5.75648171994397,1.98063687545721,0.222024560987613,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-18,"cr1000",1392,"3",2018,-0.947,-4.5436477744438,-8.41201286192504,-0.675282686962551,0.221143486631765,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-19,"cr1000",1392,"3",2018,-4.553,-7.87462016402117,-11.7443017349463,-4.00493859309598,0.227049873605783,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-20,"cr1000",1392,"3",2018,-8.6,-11.6129577293621,-15.4861819977867,-7.73973346093743,0.242239188535477,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-21,"cr1000",1392,"3",2018,-2.283,-5.77775179897941,-9.64640223155828,-1.90910136640054,0.222436825090452,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-22,"cr1000",1392,"3",2018,4.858,0.81860811060784,-3.05128438406015,4.68850060527583,0.227982142395774,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-23,"cr1000",1392,"3",2018,2.461,-1.39557403520934,-5.26429060175487,2.4731425313362,0.222735521608622,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-24,"cr1000",1392,"3",2018,3.047,-0.854267928639104,-4.72320116816844,3.01466531089023,0.223711375045616,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-25,"cr1000",1392,"3",2018,4.165,0.178462834407867,-3.69101090658856,4.04793657540429,0.226127569937358,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-26,"cr1000",1392,"3",2018,0.022,-3.64855286443259,-7.51686010330495,0.219754374439769,0.220880373829461,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-27,"cr1000",1392,"3",2018,4.14,0.155369570475727,-3.7140902611924,4.02482940214385,0.226065710816704,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-28,"cr1000",1392,"3",2018,-3.054,-6.48994805864777,-10.3588715966639,-2.62102452063166,0.223667771179142,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-29,"cr1000",1392,"3",2018,-6.935,-10.074946351479,-13.9464489265874,-6.2034437763706,0.234978362003559,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-30,"cr1000",1392,"3",2018,-1.566,-5.11543698940454,-8.9839046561127,-1.24696932269638,0.221609289231406,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-03-31,"cr1000",1392,"3",2018,-0.262,-3.91089234270214,-7.77920354786117,-0.0425811375431118,0.220898423570722,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-01,"cr1000",1392,"4",2018,1.03,-3.12090806329167,-6.98759431081201,0.74577818422868,0.213377396711727,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-02,"cr1000",1392,"4",2018,3.164,-1.14966705404095,-5.01640099934148,2.71706689125958,0.213601890091595,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-03,"cr1000",1392,"4",2018,-8.65,-12.0626198578309,-15.9367210313218,-8.18851868434002,0.24585612029881,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-04,"cr1000",1392,"4",2018,-2.393,-6.28283776088546,-10.1507178225327,-2.41495769923821,0.218927777980982,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-05,"cr1000",1392,"4",2018,4.11,-0.275817946847383,-4.14276764095814,3.59113174726337,0.214614430040598,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-06,"cr1000",1392,"4",2018,-0.709,-4.72727550241393,-8.59437271850314,-0.860178286324727,0.215304062942949,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-07,"cr1000",1392,"4",2018,1.424,-2.75695822372052,-6.62360748704564,1.10969103960461,0.213203166874157,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-08,"cr1000",1392,"4",2018,-0.511,-4.54437685207108,-8.41140690024818,-0.677346803893986,0.214990338730996,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-09,"cr1000",1392,"4",2018,-3.841,-7.62039960783716,-11.4892554350471,-3.75154378062722,0.223363208084943,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-10,"cr1000",1392,"4",2018,2.777,-1.50715077971108,-5.37383091736593,2.35952935794377,0.213348623278746,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-11,"cr1000",1392,"4",2018,6.935,2.33372087748864,-1.53458434339568,6.20202609837297,0.220871189828854,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-12,"cr1000",1392,"4",2018,5.999,1.46910907586789,-2.39862901165172,5.3368471633875,0.218275005429438,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-13,"cr1000",1392,"4",2018,-9.93,-13.2449949711584,-17.1210104495184,-9.36897949279841,0.253575525814594,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-14,"cr1000",1392,"4",2018,-3.905,-7.67951836350358,-11.5484237725025,-3.81061295450462,0.223586267036316,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-15,"cr1000",1392,"4",2018,2.405,-1.85077854702189,-5.71742582095585,2.01586872691207,0.213193791009678,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-16,"cr1000",1392,"4",2018,5.281,0.805870535735835,-3.06151175865612,4.67325283012779,0.216630595077858,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-17,"cr1000",1392,"4",2018,1.758,-2.44843221758663,-6.31506636961778,1.41820193444452,0.213131938167781,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-18,"cr1000",1392,"4",2018,1.923,-2.29601667563429,-6.16264886195333,1.57061551068475,0.21312267084345,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-19,"cr1000",1392,"4",2018,4.552,0.132470959473551,-3.73462050799159,3.9995624269387,0.215277230260965,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-20,"cr1000",1392,"4",2018,2.76,-1.52285419918496,-5.38953243191355,2.34382403354362,0.213339651549321,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-21,"cr1000",1392,"4",2018,1.718,-2.48538143987815,-6.35201661615404,1.38125373639773,0.213136766798552,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-22,"cr1000",1392,"4",2018,12.39,7.37267106748982,3.49873731723272,11.2466048177469,0.245169615447263,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-23,"cr1000",1392,"4",2018,7.854,3.18262925963552,-0.686346512294923,7.05160503156596,0.223902439812065,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-24,"cr1000",1392,"4",2018,-1.41,-5.37481062307222,-9.24218771682797,-1.50743352931647,0.216606467248601,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-25,"cr1000",1392,"4",2018,9.46,4.66614053463866,0.795722615688939,8.53655845358838,0.230288290786771,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-26,"cr1000",1392,"4",2018,8.06,3.37291775443668,-0.496223779504116,7.24205928837748,0.224645547872031,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-27,"cr1000",1392,"4",2018,9.92,5.09105659099066,1.22016229400312,8.96195088797821,0.232359653945377,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-28,"cr1000",1392,"4",2018,13.67,8.55504618081738,4.6792184043193,12.4308739573155,0.252828876517102,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-29,"cr1000",1392,"4",2018,10.75,5.85775295353903,1.98592783232451,9.72957807475355,0.236355354281441,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-04-30,"cr1000",1392,"4",2018,7.429,2.79004377278852,-1.07860789508278,6.65869544065982,0.22244240796373,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-01,"cr1000",1392,"5",2018,4.333,-0.619202406027682,-4.48538458365003,3.24697977159467,0.210990523183473,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-02,"cr1000",1392,"5",2018,2.985,-1.86439119725071,-5.73114627004035,2.00236387553893,0.213701253811446,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-03,"cr1000",1392,"5",2018,4.018,-0.91017753157314,-4.77647185446626,2.95611679131998,0.211523856419572,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-04,"cr1000",1392,"5",2018,4.123,-0.81318582305795,-4.67944129160948,3.05306964549358,0.211339226075929,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-05,"cr1000",1392,"5",2018,10.62,5.18829160763642,1.32157505952652,9.05500815574631,0.213520035859957,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-06,"cr1000",1392,"5",2018,14.41,8.68923041975449,4.81964190416275,12.5588189353462,0.226637372352656,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-07,"cr1000",1392,"5",2018,11.99,6.45380247111973,2.58626891522182,10.3213360270176,0.217331199842458,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-08,"cr1000",1392,"5",2018,8.69,3.40549163207231,-0.460499159467846,7.27148242361247,0.210077250476614,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-09,"cr1000",1392,"5",2018,11.94,6.40761594325534,2.54011660952398,10.2751152769867,0.217172886918611,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-10,"cr1000",1392,"5",2018,14.03,8.33821280798543,4.46899864342349,12.2074269725474,0.224970386242283,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-11,"cr1000",1392,"5",2018,11.29,5.8071910810188,1.94010627527976,9.67427588675784,0.215246131385431,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-12,"cr1000",1392,"5",2018,8.13,2.88820251999152,-0.977670820481892,6.75407586046494,0.209514838632667,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-13,"cr1000",1392,"5",2018,6.39,1.28091135031195,-2.58486440732647,5.14668710795038,0.209046427616414,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-14,"cr1000",1392,"5",2018,5.186,0.168739759338223,-3.69720527899132,4.03468479766777,0.209858339417033,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-15,"cr1000",1392,"5",2018,8.45,3.18379629832339,-0.682139026798574,7.04973162344535,0.209811836493264,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-16,"cr1000",1392,"5",2018,12.53,6.95261697205478,3.08469256260408,10.8205413815055,0.21913128785975,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-17,"cr1000",1392,"5",2018,13.86,8.18117861324663,4.31212569192416,12.0502315345691,0.224248601503308,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-18,"cr1000",1392,"5",2018,8.49,3.22074552061486,-0.645198514520075,7.08668955574979,0.209853536997248,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-19,"cr1000",1392,"5",2018,1.097,-3.60839448940879,-7.47635977478271,0.259570795965125,0.219318700272042,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-20,"cr1000",1392,"5",2018,8.08,2.84201599212713,-1.02384889908558,6.70788088333984,0.209474321972862,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-21,"cr1000",1392,"5",2018,10.49,5.06820663518909,1.20155459759097,8.9348586727872,0.213216241152668,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-22,"cr1000",1392,"5",2018,11.91,6.37990402653679,2.51242506598075,10.2473829870928,0.217078585746283,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-23,"cr1000",1392,"5",2018,10.91,5.45617346924962,1.58930488195948,9.32304205653976,0.214234338903221,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-24,"cr1000",1392,"5",2018,12.6,7.01727811106491,3.14930018720142,10.8852560349284,0.219376614600004,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-25,"cr1000",1392,"5",2018,15.87,10.0378770333937,6.16667133151329,13.909082735274,0.233703902671384,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-26,"cr1000",1392,"5",2018,16.55,10.666013812349,6.79395806759025,14.5380695571077,0.237335088446314,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-27,"cr1000",1392,"5",2018,14.32,8.60609466959875,4.73659655484612,12.4755927843514,0.22623592738013,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-28,"cr1000",1392,"5",2018,8.49,3.22074552061486,-0.645198514520075,7.08668955574979,0.209853536997248,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-29,"cr1000",1392,"5",2018,6.408,1.29753850034308,-2.56823619598684,5.163313196673,0.209041327485051,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-30,"cr1000",1392,"5",2018,13.25,7.61770297330145,3.74919692076922,11.4862090258337,0.22178334726943,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-05-31,"cr1000",1392,"5",2018,14.54,8.80931539220182,4.93959439257078,12.6790363918329,0.227224432650467,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-01,"cr1000",1392,"6",2018,13.08,9.21296672264953,5.34905674740225,13.0768766978968,0.199881767967947,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-02,"cr1000",1392,"6",2018,13.79,9.86881541832338,6.00509422369805,13.7325366129487,0.198931217724535,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-03,"cr1000",1392,"6",2018,14.44,10.46924028056,6.60563282897242,14.3328477321476,0.198356321001715,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-04,"cr1000",1392,"6",2018,15.84,11.762463060762,7.89890874992189,15.6260173716021,0.198087163214761,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-05,"cr1000",1392,"6",2018,17.79,13.5637376474718,9.69982069365426,17.4276546012894,0.199916820803735,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-06,"cr1000",1392,"6",2018,17.28,13.0926350632554,9.22886204057767,16.9564080859332,0.199192629986917,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-07,"cr1000",1392,"6",2018,17.92,13.6838226199192,9.81986341753838,17.5477818223,0.200128902425615,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-08,"cr1000",1392,"6",2018,17.31,13.120346979974,9.25656645315037,16.9841275067976,0.199230451540951,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-06-09,"cr1000",1392,"6",2018,18.65,14.3581459267388,10.4939075316656,18.2223843218119,0.201524856078119,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
