LTER_site,local_site,date,yr,mon,doy,ppt_mm,ppt_qcflag,ppt_qaflag
NWT,University Camp Snotel (838),1979-10-23,1979,10,296,0,V,U
NWT,University Camp Snotel (838),1979-10-24,1979,10,297,0,V,U
NWT,University Camp Snotel (838),1979-10-25,1979,10,298,0,V,U
NWT,University Camp Snotel (838),1979-10-26,1979,10,299,0,V,U
NWT,University Camp Snotel (838),1979-10-27,1979,10,300,0,V,U
NWT,University Camp Snotel (838),1979-10-28,1979,10,301,0,V,U
NWT,University Camp Snotel (838),1979-10-29,1979,10,302,10,V,U
NWT,University Camp Snotel (838),1979-10-30,1979,10,303,8,V,U
NWT,University Camp Snotel (838),1979-10-31,1979,10,304,5,V,U
NWT,University Camp Snotel (838),1979-11-01,1979,11,305,0,V,U
NWT,University Camp Snotel (838),1979-11-02,1979,11,306,0,V,U
NWT,University Camp Snotel (838),1979-11-03,1979,11,307,0,E,U
NWT,University Camp Snotel (838),1979-11-04,1979,11,308,0,E,U
NWT,University Camp Snotel (838),1979-11-05,1979,11,309,0,E,U
NWT,University Camp Snotel (838),1979-11-06,1979,11,310,0,E,U
NWT,University Camp Snotel (838),1979-11-07,1979,11,311,0,E,U
NWT,University Camp Snotel (838),1979-11-08,1979,11,312,5,E,U
NWT,University Camp Snotel (838),1979-11-09,1979,11,313,5,V,U
NWT,University Camp Snotel (838),1979-11-10,1979,11,314,8,V,U
NWT,University Camp Snotel (838),1979-11-11,1979,11,315,8,E,U
NWT,University Camp Snotel (838),1979-11-12,1979,11,316,0,E,U
NWT,University Camp Snotel (838),1979-11-13,1979,11,317,0,E,U
NWT,University Camp Snotel (838),1979-11-14,1979,11,318,3,E,U
NWT,University Camp Snotel (838),1979-11-15,1979,11,319,0,V,U
NWT,University Camp Snotel (838),1979-11-16,1979,11,320,0,V,U
NWT,University Camp Snotel (838),1979-11-17,1979,11,321,0,V,U
NWT,University Camp Snotel (838),1979-11-18,1979,11,322,8,V,U
NWT,University Camp Snotel (838),1979-11-19,1979,11,323,0,E,U
NWT,University Camp Snotel (838),1979-11-20,1979,11,324,23,E,U
NWT,University Camp Snotel (838),1979-11-21,1979,11,325,3,V,U
NWT,University Camp Snotel (838),1979-11-22,1979,11,326,0,V,U
NWT,University Camp Snotel (838),1979-11-23,1979,11,327,0,V,U
NWT,University Camp Snotel (838),1979-11-24,1979,11,328,15,V,U
NWT,University Camp Snotel (838),1979-11-25,1979,11,329,3,V,U
NWT,University Camp Snotel (838),1979-11-26,1979,11,330,23,V,U
NWT,University Camp Snotel (838),1979-11-27,1979,11,331,8,V,U
NWT,University Camp Snotel (838),1979-11-28,1979,11,332,0,V,U
NWT,University Camp Snotel (838),1979-11-29,1979,11,333,0,V,U
NWT,University Camp Snotel (838),1979-11-30,1979,11,334,0,V,U
NWT,University Camp Snotel (838),1979-12-01,1979,12,335,0,V,U
NWT,University Camp Snotel (838),1979-12-02,1979,12,336,0,V,U
NWT,University Camp Snotel (838),1979-12-03,1979,12,337,0,V,U
NWT,University Camp Snotel (838),1979-12-04,1979,12,338,0,V,U
NWT,University Camp Snotel (838),1979-12-05,1979,12,339,8,V,U
NWT,University Camp Snotel (838),1979-12-06,1979,12,340,0,V,U
NWT,University Camp Snotel (838),1979-12-07,1979,12,341,3,V,U
NWT,University Camp Snotel (838),1979-12-08,1979,12,342,0,V,U
NWT,University Camp Snotel (838),1979-12-09,1979,12,343,5,V,U
NWT,University Camp Snotel (838),1979-12-10,1979,12,344,0,V,U
NWT,University Camp Snotel (838),1979-12-11,1979,12,345,3,V,U
NWT,University Camp Snotel (838),1979-12-12,1979,12,346,0,V,U
NWT,University Camp Snotel (838),1979-12-13,1979,12,347,0,V,U
NWT,University Camp Snotel (838),1979-12-14,1979,12,348,0,V,U
NWT,University Camp Snotel (838),1979-12-15,1979,12,349,0,V,U
NWT,University Camp Snotel (838),1979-12-16,1979,12,350,0,V,U
NWT,University Camp Snotel (838),1979-12-17,1979,12,351,0,V,U
NWT,University Camp Snotel (838),1979-12-18,1979,12,352,0,V,U
NWT,University Camp Snotel (838),1979-12-19,1979,12,353,0,V,U
NWT,University Camp Snotel (838),1979-12-20,1979,12,354,0,V,U
NWT,University Camp Snotel (838),1979-12-21,1979,12,355,0,V,U
NWT,University Camp Snotel (838),1979-12-22,1979,12,356,0,V,U
NWT,University Camp Snotel (838),1979-12-23,1979,12,357,0,V,U
NWT,University Camp Snotel (838),1979-12-24,1979,12,358,0,V,U
NWT,University Camp Snotel (838),1979-12-25,1979,12,359,0,V,U
NWT,University Camp Snotel (838),1979-12-26,1979,12,360,15,V,U
NWT,University Camp Snotel (838),1979-12-27,1979,12,361,8,V,U
NWT,University Camp Snotel (838),1979-12-28,1979,12,362,0,V,U
NWT,University Camp Snotel (838),1979-12-29,1979,12,363,0,V,U
NWT,University Camp Snotel (838),1979-12-30,1979,12,364,0,V,U
NWT,University Camp Snotel (838),1979-12-31,1979,12,365,0,E,U
NWT,University Camp Snotel (838),1980-01-01,1980,1,1,0,E,U
NWT,University Camp Snotel (838),1980-01-02,1980,1,2,0,E,U
NWT,University Camp Snotel (838),1980-01-03,1980,1,3,18,E,U
NWT,University Camp Snotel (838),1980-01-04,1980,1,4,23,V,U
NWT,University Camp Snotel (838),1980-01-05,1980,1,5,3,V,U
NWT,University Camp Snotel (838),1980-01-06,1980,1,6,5,V,U
NWT,University Camp Snotel (838),1980-01-07,1980,1,7,3,V,U
NWT,University Camp Snotel (838),1980-01-08,1980,1,8,25,V,U
NWT,University Camp Snotel (838),1980-01-09,1980,1,9,0,V,U
NWT,University Camp Snotel (838),1980-01-10,1980,1,10,8,V,U
NWT,University Camp Snotel (838),1980-01-11,1980,1,11,0,V,U
NWT,University Camp Snotel (838),1980-01-12,1980,1,12,30,V,U
NWT,University Camp Snotel (838),1980-01-13,1980,1,13,8,V,U
NWT,University Camp Snotel (838),1980-01-14,1980,1,14,0,V,U
NWT,University Camp Snotel (838),1980-01-15,1980,1,15,0,V,U
NWT,University Camp Snotel (838),1980-01-16,1980,1,16,0,V,U
NWT,University Camp Snotel (838),1980-01-17,1980,1,17,3,V,U
NWT,University Camp Snotel (838),1980-01-18,1980,1,18,0,E,U
NWT,University Camp Snotel (838),1980-01-19,1980,1,19,0,E,U
NWT,University Camp Snotel (838),1980-01-20,1980,1,20,0,E,U
NWT,University Camp Snotel (838),1980-01-21,1980,1,21,8,V,U
NWT,University Camp Snotel (838),1980-01-22,1980,1,22,0,V,U
NWT,University Camp Snotel (838),1980-01-23,1980,1,23,0,V,U
NWT,University Camp Snotel (838),1980-01-24,1980,1,24,0,V,U
NWT,University Camp Snotel (838),1980-01-25,1980,1,25,0,V,U
NWT,University Camp Snotel (838),1980-01-26,1980,1,26,18,V,U
NWT,University Camp Snotel (838),1980-01-27,1980,1,27,8,V,U
NWT,University Camp Snotel (838),1980-01-28,1980,1,28,8,V,U
NWT,University Camp Snotel (838),1980-01-29,1980,1,29,8,V,U
NWT,University Camp Snotel (838),1980-01-30,1980,1,30,10,V,U
NWT,University Camp Snotel (838),1980-01-31,1980,1,31,5,V,U
NWT,University Camp Snotel (838),1980-02-01,1980,2,32,0,V,U
NWT,University Camp Snotel (838),1980-02-02,1980,2,33,3,V,U
NWT,University Camp Snotel (838),1980-02-03,1980,2,34,0,V,U
NWT,University Camp Snotel (838),1980-02-04,1980,2,35,8,V,U
NWT,University Camp Snotel (838),1980-02-05,1980,2,36,0,V,U
NWT,University Camp Snotel (838),1980-02-06,1980,2,37,0,V,U
NWT,University Camp Snotel (838),1980-02-07,1980,2,38,8,V,U
NWT,University Camp Snotel (838),1980-02-08,1980,2,39,0,V,U
NWT,University Camp Snotel (838),1980-02-09,1980,2,40,0,V,U
NWT,University Camp Snotel (838),1980-02-10,1980,2,41,0,V,U
NWT,University Camp Snotel (838),1980-02-11,1980,2,42,0,V,U
NWT,University Camp Snotel (838),1980-02-12,1980,2,43,0,V,U
NWT,University Camp Snotel (838),1980-02-13,1980,2,44,0,V,U
NWT,University Camp Snotel (838),1980-02-14,1980,2,45,8,V,U
NWT,University Camp Snotel (838),1980-02-15,1980,2,46,3,V,U
NWT,University Camp Snotel (838),1980-02-16,1980,2,47,0,V,U
NWT,University Camp Snotel (838),1980-02-17,1980,2,48,0,V,U
NWT,University Camp Snotel (838),1980-02-18,1980,2,49,15,V,U
NWT,University Camp Snotel (838),1980-02-19,1980,2,50,0,E,U
NWT,University Camp Snotel (838),1980-02-20,1980,2,51,18,E,U
NWT,University Camp Snotel (838),1980-02-21,1980,2,52,0,V,U
NWT,University Camp Snotel (838),1980-02-22,1980,2,53,3,V,U
NWT,University Camp Snotel (838),1980-02-23,1980,2,54,5,E,U
NWT,University Camp Snotel (838),1980-02-24,1980,2,55,0,E,U
NWT,University Camp Snotel (838),1980-02-25,1980,2,56,0,E,U
NWT,University Camp Snotel (838),1980-02-26,1980,2,57,0,E,U
NWT,University Camp Snotel (838),1980-02-27,1980,2,58,8,E,U
NWT,University Camp Snotel (838),1980-02-28,1980,2,59,5,E,U
NWT,University Camp Snotel (838),1980-02-29,1980,2,60,5,V,U
NWT,University Camp Snotel (838),1980-03-01,1980,3,61,0,V,U
NWT,University Camp Snotel (838),1980-03-02,1980,3,62,3,V,U
NWT,University Camp Snotel (838),1980-03-03,1980,3,63,5,V,U
NWT,University Camp Snotel (838),1980-03-04,1980,3,64,8,V,U
NWT,University Camp Snotel (838),1980-03-05,1980,3,65,13,V,U
NWT,University Camp Snotel (838),1980-03-06,1980,3,66,5,E,U
NWT,University Camp Snotel (838),1980-03-07,1980,3,67,5,E,U
NWT,University Camp Snotel (838),1980-03-08,1980,3,68,3,E,U
NWT,University Camp Snotel (838),1980-03-09,1980,3,69,0,E,U
NWT,University Camp Snotel (838),1980-03-10,1980,3,70,0,E,U
NWT,University Camp Snotel (838),1980-03-11,1980,3,71,0,E,U
NWT,University Camp Snotel (838),1980-03-12,1980,3,72,18,E,U
NWT,University Camp Snotel (838),1980-03-13,1980,3,73,0,V,U
NWT,University Camp Snotel (838),1980-03-14,1980,3,74,0,V,U
NWT,University Camp Snotel (838),1980-03-15,1980,3,75,0,V,U
NWT,University Camp Snotel (838),1980-03-16,1980,3,76,0,V,U
NWT,University Camp Snotel (838),1980-03-17,1980,3,77,0,V,U
NWT,University Camp Snotel (838),1980-03-18,1980,3,78,0,V,U
NWT,University Camp Snotel (838),1980-03-19,1980,3,79,0,E,U
NWT,University Camp Snotel (838),1980-03-20,1980,3,80,5,E,U
NWT,University Camp Snotel (838),1980-03-21,1980,3,81,0,V,U
NWT,University Camp Snotel (838),1980-03-22,1980,3,82,0,E,U
NWT,University Camp Snotel (838),1980-03-23,1980,3,83,3,E,U
NWT,University Camp Snotel (838),1980-03-24,1980,3,84,0,E,U
NWT,University Camp Snotel (838),1980-03-25,1980,3,85,5,E,U
NWT,University Camp Snotel (838),1980-03-26,1980,3,86,0,V,U
NWT,University Camp Snotel (838),1980-03-27,1980,3,87,8,V,U
NWT,University Camp Snotel (838),1980-03-28,1980,3,88,5,V,U
NWT,University Camp Snotel (838),1980-03-29,1980,3,89,0,V,U
NWT,University Camp Snotel (838),1980-03-30,1980,3,90,0,V,U
NWT,University Camp Snotel (838),1980-03-31,1980,3,91,0,E,U
NWT,University Camp Snotel (838),1980-04-01,1980,4,92,8,E,U
NWT,University Camp Snotel (838),1980-04-02,1980,4,93,18,E,U
NWT,University Camp Snotel (838),1980-04-03,1980,4,94,0,E,U
NWT,University Camp Snotel (838),1980-04-04,1980,4,95,0,E,U
NWT,University Camp Snotel (838),1980-04-05,1980,4,96,0,E,U
NWT,University Camp Snotel (838),1980-04-06,1980,4,97,8,E,U
NWT,University Camp Snotel (838),1980-04-07,1980,4,98,10,E,U
NWT,University Camp Snotel (838),1980-04-08,1980,4,99,0,V,U
NWT,University Camp Snotel (838),1980-04-09,1980,4,100,0,V,U
NWT,University Camp Snotel (838),1980-04-10,1980,4,101,8,V,U
NWT,University Camp Snotel (838),1980-04-11,1980,4,102,13,V,U
NWT,University Camp Snotel (838),1980-04-12,1980,4,103,0,V,U
NWT,University Camp Snotel (838),1980-04-13,1980,4,104,0,V,U
NWT,University Camp Snotel (838),1980-04-14,1980,4,105,0,E,U
NWT,University Camp Snotel (838),1980-04-15,1980,4,106,0,E,U
NWT,University Camp Snotel (838),1980-04-16,1980,4,107,0,E,U
NWT,University Camp Snotel (838),1980-04-17,1980,4,108,0,E,U
NWT,University Camp Snotel (838),1980-04-18,1980,4,109,0,E,U
NWT,University Camp Snotel (838),1980-04-19,1980,4,110,0,E,U
NWT,University Camp Snotel (838),1980-04-20,1980,4,111,0,E,U
NWT,University Camp Snotel (838),1980-04-21,1980,4,112,0,E,U
NWT,University Camp Snotel (838),1980-04-22,1980,4,113,0,E,U
NWT,University Camp Snotel (838),1980-04-23,1980,4,114,25,E,U
NWT,University Camp Snotel (838),1980-04-24,1980,4,115,18,E,U
NWT,University Camp Snotel (838),1980-04-25,1980,4,116,0,E,U
NWT,University Camp Snotel (838),1980-04-26,1980,4,117,8,E,U
NWT,University Camp Snotel (838),1980-04-27,1980,4,118,8,V,U
NWT,University Camp Snotel (838),1980-04-28,1980,4,119,0,V,U
NWT,University Camp Snotel (838),1980-04-29,1980,4,120,0,V,U
NWT,University Camp Snotel (838),1980-04-30,1980,4,121,41,V,U
NWT,University Camp Snotel (838),1980-05-01,1980,5,122,20,V,U
NWT,University Camp Snotel (838),1980-05-02,1980,5,123,0,V,U
NWT,University Camp Snotel (838),1980-05-03,1980,5,124,0,V,U
NWT,University Camp Snotel (838),1980-05-04,1980,5,125,0,V,U
NWT,University Camp Snotel (838),1980-05-05,1980,5,126,3,V,U
NWT,University Camp Snotel (838),1980-05-06,1980,5,127,0,V,U
NWT,University Camp Snotel (838),1980-05-07,1980,5,128,8,V,U
NWT,University Camp Snotel (838),1980-05-08,1980,5,129,13,V,U
NWT,University Camp Snotel (838),1980-05-09,1980,5,130,10,V,U
NWT,University Camp Snotel (838),1980-05-10,1980,5,131,0,V,U
NWT,University Camp Snotel (838),1980-05-11,1980,5,132,3,V,U
NWT,University Camp Snotel (838),1980-05-12,1980,5,133,13,V,U
NWT,University Camp Snotel (838),1980-05-13,1980,5,134,0,V,U
NWT,University Camp Snotel (838),1980-05-14,1980,5,135,15,V,U
NWT,University Camp Snotel (838),1980-05-15,1980,5,136,8,V,U
NWT,University Camp Snotel (838),1980-05-16,1980,5,137,13,V,U
NWT,University Camp Snotel (838),1980-05-17,1980,5,138,8,V,U
NWT,University Camp Snotel (838),1980-05-18,1980,5,139,0,V,U
NWT,University Camp Snotel (838),1980-05-19,1980,5,140,0,V,U
NWT,University Camp Snotel (838),1980-05-20,1980,5,141,0,E,U
NWT,University Camp Snotel (838),1980-05-21,1980,5,142,0,E,U
NWT,University Camp Snotel (838),1980-05-22,1980,5,143,0,V,U
NWT,University Camp Snotel (838),1980-05-23,1980,5,144,3,V,U
NWT,University Camp Snotel (838),1980-05-24,1980,5,145,0,V,U
NWT,University Camp Snotel (838),1980-05-25,1980,5,146,0,V,U
NWT,University Camp Snotel (838),1980-05-26,1980,5,147,10,V,U
NWT,University Camp Snotel (838),1980-05-27,1980,5,148,0,V,U
NWT,University Camp Snotel (838),1980-05-28,1980,5,149,0,V,U
NWT,University Camp Snotel (838),1980-05-29,1980,5,150,0,V,U
NWT,University Camp Snotel (838),1980-05-30,1980,5,151,0,V,U
NWT,University Camp Snotel (838),1980-05-31,1980,5,152,0,V,U
NWT,University Camp Snotel (838),1980-06-01,1980,6,153,0,V,U
NWT,University Camp Snotel (838),1980-06-02,1980,6,154,0,V,U
NWT,University Camp Snotel (838),1980-06-03,1980,6,155,0,V,U
NWT,University Camp Snotel (838),1980-06-04,1980,6,156,0,V,U
NWT,University Camp Snotel (838),1980-06-05,1980,6,157,0,V,U
NWT,University Camp Snotel (838),1980-06-06,1980,6,158,0,V,U
NWT,University Camp Snotel (838),1980-06-07,1980,6,159,0,V,U
NWT,University Camp Snotel (838),1980-06-08,1980,6,160,0,V,U
NWT,University Camp Snotel (838),1980-06-09,1980,6,161,0,V,U
NWT,University Camp Snotel (838),1980-06-10,1980,6,162,0,V,U
NWT,University Camp Snotel (838),1980-06-11,1980,6,163,0,V,U
NWT,University Camp Snotel (838),1980-06-12,1980,6,164,0,V,U
NWT,University Camp Snotel (838),1980-06-13,1980,6,165,0,V,U
NWT,University Camp Snotel (838),1980-06-14,1980,6,166,0,V,U
NWT,University Camp Snotel (838),1980-06-15,1980,6,167,0,V,U
NWT,University Camp Snotel (838),1980-06-16,1980,6,168,0,V,U
NWT,University Camp Snotel (838),1980-06-17,1980,6,169,0,V,U
NWT,University Camp Snotel (838),1980-06-18,1980,6,170,0,V,U
NWT,University Camp Snotel (838),1980-06-19,1980,6,171,0,V,U
NWT,University Camp Snotel (838),1980-06-20,1980,6,172,0,V,U
NWT,University Camp Snotel (838),1980-06-21,1980,6,173,0,V,U
NWT,University Camp Snotel (838),1980-06-22,1980,6,174,0,V,U
NWT,University Camp Snotel (838),1980-06-23,1980,6,175,0,V,U
NWT,University Camp Snotel (838),1980-06-24,1980,6,176,0,V,U
NWT,University Camp Snotel (838),1980-06-25,1980,6,177,0,E,U
NWT,University Camp Snotel (838),1980-06-26,1980,6,178,0,E,U
NWT,University Camp Snotel (838),1980-06-27,1980,6,179,0,E,U
NWT,University Camp Snotel (838),1980-06-28,1980,6,180,0,E,U
NWT,University Camp Snotel (838),1980-06-29,1980,6,181,0,E,U
NWT,University Camp Snotel (838),1980-06-30,1980,6,182,0,E,U
NWT,University Camp Snotel (838),1980-07-01,1980,7,183,0,E,U
NWT,University Camp Snotel (838),1980-07-02,1980,7,184,0,E,U
NWT,University Camp Snotel (838),1980-07-03,1980,7,185,0,E,U
NWT,University Camp Snotel (838),1980-07-04,1980,7,186,0,E,U
NWT,University Camp Snotel (838),1980-07-05,1980,7,187,0,E,U
NWT,University Camp Snotel (838),1980-07-06,1980,7,188,0,E,U
NWT,University Camp Snotel (838),1980-07-07,1980,7,189,0,E,U
NWT,University Camp Snotel (838),1980-07-08,1980,7,190,0,E,U
NWT,University Camp Snotel (838),1980-07-09,1980,7,191,0,E,U
NWT,University Camp Snotel (838),1980-07-10,1980,7,192,0,E,U
NWT,University Camp Snotel (838),1980-07-11,1980,7,193,0,E,U
NWT,University Camp Snotel (838),1980-07-12,1980,7,194,0,E,U
NWT,University Camp Snotel (838),1980-07-13,1980,7,195,0,V,U
NWT,University Camp Snotel (838),1980-07-14,1980,7,196,3,V,U
NWT,University Camp Snotel (838),1980-07-15,1980,7,197,3,V,U
NWT,University Camp Snotel (838),1980-07-16,1980,7,198,0,V,U
NWT,University Camp Snotel (838),1980-07-17,1980,7,199,0,V,U
NWT,University Camp Snotel (838),1980-07-18,1980,7,200,0,V,U
NWT,University Camp Snotel (838),1980-07-19,1980,7,201,0,V,U
NWT,University Camp Snotel (838),1980-07-20,1980,7,202,0,V,U
NWT,University Camp Snotel (838),1980-07-21,1980,7,203,0,V,U
NWT,University Camp Snotel (838),1980-07-22,1980,7,204,0,V,U
NWT,University Camp Snotel (838),1980-07-23,1980,7,205,0,V,U
NWT,University Camp Snotel (838),1980-07-24,1980,7,206,0,V,U
NWT,University Camp Snotel (838),1980-07-25,1980,7,207,0,V,U
NWT,University Camp Snotel (838),1980-07-26,1980,7,208,0,V,U
NWT,University Camp Snotel (838),1980-07-27,1980,7,209,0,V,U
NWT,University Camp Snotel (838),1980-07-28,1980,7,210,0,V,U
NWT,University Camp Snotel (838),1980-07-29,1980,7,211,0,V,U
NWT,University Camp Snotel (838),1980-07-30,1980,7,212,5,V,U
NWT,University Camp Snotel (838),1980-07-31,1980,7,213,5,V,U
NWT,University Camp Snotel (838),1980-08-01,1980,8,214,0,E,U
NWT,University Camp Snotel (838),1980-08-02,1980,8,215,3,E,U
NWT,University Camp Snotel (838),1980-08-03,1980,8,216,0,V,U
NWT,University Camp Snotel (838),1980-08-04,1980,8,217,0,V,U
NWT,University Camp Snotel (838),1980-08-05,1980,8,218,0,E,U
NWT,University Camp Snotel (838),1980-08-06,1980,8,219,0,E,U
NWT,University Camp Snotel (838),1980-08-07,1980,8,220,0,V,U
NWT,University Camp Snotel (838),1980-08-08,1980,8,221,0,V,U
NWT,University Camp Snotel (838),1980-08-09,1980,8,222,0,V,U
NWT,University Camp Snotel (838),1980-08-10,1980,8,223,0,V,U
NWT,University Camp Snotel (838),1980-08-11,1980,8,224,0,V,U
NWT,University Camp Snotel (838),1980-08-12,1980,8,225,0,V,U
NWT,University Camp Snotel (838),1980-08-13,1980,8,226,20,V,U
NWT,University Camp Snotel (838),1980-08-14,1980,8,227,0,E,U
NWT,University Camp Snotel (838),1980-08-15,1980,8,228,8,E,U
NWT,University Camp Snotel (838),1980-08-16,1980,8,229,0,V,U
NWT,University Camp Snotel (838),1980-08-17,1980,8,230,0,V,U
NWT,University Camp Snotel (838),1980-08-18,1980,8,231,0,V,U
NWT,University Camp Snotel (838),1980-08-19,1980,8,232,5,V,U
NWT,University Camp Snotel (838),1980-08-20,1980,8,233,0,V,U
NWT,University Camp Snotel (838),1980-08-21,1980,8,234,0,V,U
NWT,University Camp Snotel (838),1980-08-22,1980,8,235,0,V,U
NWT,University Camp Snotel (838),1980-08-23,1980,8,236,0,E,U
NWT,University Camp Snotel (838),1980-08-24,1980,8,237,0,E,U
NWT,University Camp Snotel (838),1980-08-25,1980,8,238,18,V,U
NWT,University Camp Snotel (838),1980-08-26,1980,8,239,3,V,U
NWT,University Camp Snotel (838),1980-08-27,1980,8,240,0,V,U
NWT,University Camp Snotel (838),1980-08-28,1980,8,241,0,V,U
NWT,University Camp Snotel (838),1980-08-29,1980,8,242,0,V,U
NWT,University Camp Snotel (838),1980-08-30,1980,8,243,0,V,U
NWT,University Camp Snotel (838),1980-08-31,1980,8,244,3,V,U
NWT,University Camp Snotel (838),1980-09-01,1980,9,245,0,V,U
NWT,University Camp Snotel (838),1980-09-02,1980,9,246,5,V,U
NWT,University Camp Snotel (838),1980-09-03,1980,9,247,0,V,U
NWT,University Camp Snotel (838),1980-09-04,1980,9,248,0,E,U
NWT,University Camp Snotel (838),1980-09-05,1980,9,249,0,E,U
NWT,University Camp Snotel (838),1980-09-06,1980,9,250,0,V,U
NWT,University Camp Snotel (838),1980-09-07,1980,9,251,0,V,U
NWT,University Camp Snotel (838),1980-09-08,1980,9,252,10,V,U
NWT,University Camp Snotel (838),1980-09-09,1980,9,253,0,V,U
NWT,University Camp Snotel (838),1980-09-10,1980,9,254,10,V,U
NWT,University Camp Snotel (838),1980-09-11,1980,9,255,5,V,U
NWT,University Camp Snotel (838),1980-09-12,1980,9,256,0,V,U
NWT,University Camp Snotel (838),1980-09-13,1980,9,257,0,E,U
NWT,University Camp Snotel (838),1980-09-14,1980,9,258,0,E,U
NWT,University Camp Snotel (838),1980-09-15,1980,9,259,0,E,U
NWT,University Camp Snotel (838),1980-09-16,1980,9,260,0,E,U
NWT,University Camp Snotel (838),1980-09-17,1980,9,261,0,V,U
NWT,University Camp Snotel (838),1980-09-18,1980,9,262,0,E,U
NWT,University Camp Snotel (838),1980-09-19,1980,9,263,18,E,U
NWT,University Camp Snotel (838),1980-09-20,1980,9,264,0,E,U
NWT,University Camp Snotel (838),1980-09-21,1980,9,265,0,E,U
NWT,University Camp Snotel (838),1980-09-22,1980,9,266,0,E,U
NWT,University Camp Snotel (838),1980-09-23,1980,9,267,0,E,U
NWT,University Camp Snotel (838),1980-09-24,1980,9,268,0,E,U
NWT,University Camp Snotel (838),1980-09-25,1980,9,269,0,E,U
NWT,University Camp Snotel (838),1980-09-26,1980,9,270,0,E,U
NWT,University Camp Snotel (838),1980-09-27,1980,9,271,0,E,U
NWT,University Camp Snotel (838),1980-09-28,1980,9,272,0,E,U
NWT,University Camp Snotel (838),1980-09-29,1980,9,273,0,E,U
NWT,University Camp Snotel (838),1980-09-30,1980,9,274,0,E,U
