site,yr,date,plotid,block,plot,n,p,k,trt,point,hit,clean_code2,simple_name,Common_Name,Category,Family,Growth_Habit,fxnl_grp,nutnet_grp
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,17,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,17,2,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,18,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,19,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,20,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,21,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,21,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,21,3,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,22,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,23,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,24,1,POPU3,Polemonium pulcherrimum,Jacob's-ladder,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,25,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,26,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,27,1,ANAL4,Antennaria alpina,alpine pussytoes,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,28,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,29,1,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,30,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,30,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,31,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,32,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,33,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,34,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,34,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,35,1,POPU3,Polemonium pulcherrimum,Jacob's-ladder,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,35,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,35,3,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,36,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,37,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,38,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,39,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,40,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,41,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,41,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,42,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,42,2,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,43,1,SELA,Sedum lanceolatum,spearleaf stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,44,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,45,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,45,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,46,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,46,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,47,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,48,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,49,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,50,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,51,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,52,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,53,1,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,54,1,2LICHN,Lichen,Lichen,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,55,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,56,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,57,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,58,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,59,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,60,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,61,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,62,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,63,1,POPU3,Polemonium pulcherrimum,Jacob's-ladder,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,63,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,64,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,65,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,66,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,67,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,68,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,69,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,70,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,71,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,72,1,POPU3,Polemonium pulcherrimum,Jacob's-ladder,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,73,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,74,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,75,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,76,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,77,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,77,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,78,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,79,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,79,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,80,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,81,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,82,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,83,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,84,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,85,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,86,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,87,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,88,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,89,1,POPU3,Polemonium pulcherrimum,Jacob's-ladder,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,89,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,90,1,POPU3,Polemonium pulcherrimum,Jacob's-ladder,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,90,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,91,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,92,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,93,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,94,1,POPU3,Polemonium pulcherrimum,Jacob's-ladder,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,95,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,96,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,97,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,98,1,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,98,2,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,99,1,PHPU5,Phlox pulvinata,cushion phlox,Dicot,Polemoniaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_2,B1,2,0,0,1,K,100,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,1,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,1,2,LLSE,Lloydia serotina,common alplily,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,2,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,3,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,3,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,4,1,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,4,2,TEGR3,Tetraneuris grandiflora,graylocks four-nerve daisy,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,4,3,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,5,1,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,5,2,TEGR3,Tetraneuris grandiflora,graylocks four-nerve daisy,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,6,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,6,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,7,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,7,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,8,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,9,1,TEGR3,Tetraneuris grandiflora,graylocks four-nerve daisy,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,10,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,11,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,12,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,12,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,13,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,14,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,14,2,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,15,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,16,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,17,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,18,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,19,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,19,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,20,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,21,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,22,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,22,2,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,23,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,24,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,25,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,26,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,27,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,27,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,28,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,28,2,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,29,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,29,2,POTEN,Potentilla sp.,cinquefoil,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,29,3,TEGR3,Tetraneuris grandiflora,graylocks four-nerve daisy,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,30,1,POTEN,Potentilla sp.,cinquefoil,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,30,2,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,31,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,32,1,2RF,"Rock, fragments","Rock, fragments",NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,33,1,2RF,"Rock, fragments","Rock, fragments",NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,34,1,2RF,"Rock, fragments","Rock, fragments",NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,35,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,35,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,36,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,37,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,38,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,38,2,POA,Poa sp.,bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,38,3,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,39,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-07,B1_4,B1,4,1,0,0,N,40,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
